,title,text,Vader_Score,TextBlob_Score,Stanford_Score
46,Mexico beats Costa Rica 4-0 in Olympic qualifying opener,"Marco Bueno scores twice, Mexico beats Costa Rica 4-0 in Olympic qualifying opener THE ASSOCIATED PRESS   1:55   1:56   
Organizations: 
Latin America and Caribbean (715) 

CARSON, California — Marco Bueno scored twice and defending Olympic champion Mexico beat Costa Rica 4-0 on Friday night in their Group B opener in CONCACAF qualifying for the 2016 Rio Games. 
Bueno opened the scoring in the 19th minute, Costa Rica's William Fernandez Gonzalez had an own goal in first-half stoppage time, Bueno connected again in the 77th, and Erick Torres added a goal in the 88th. 
In the first game of the doubleheader, Honduras beat Haiti 1-0. 
Seeking its 11th berth in the Olympics, Mexico will play Haiti on Sunday in Carson and finish group play Wednesday night against Honduras in Commerce City, Colorado. 
Costa Rica is trying to reach the Olympics for the fourth time and first since 2004. It will play Honduras on Sunday in Carson and finish against Haiti on Wednesday in Commerce City. 
The top two teams in the group will advance to the semifinals Oct. 10 in Sandy, Utah. 
 ",0.9001,0.19999999999999998,0.14285714285714285
47,Steelers rally around Jones; Cardinals sloppy in loss,"Steelers find unlikely hero in third-string QB Landry Jones, rally past messy Cardinals By WILL GRAVES AP Sports Writer   1:54   1:54   
Pennsylvania (896) 

PITTSBURGH — Le'Veon Bell wondered. Martavis Bryant wondered. Heck, even Landry Jones kind of wondered how he'd do after spending the entirety of his two-plus seasons in the NFL either holding a clipboard or dressed in sweats on gameday. 
Then all that time spent in meetings trying to absorb everything he could from Ben Roethlisberger started to pay off. Replacing injured Michael Vick in the third quarter against Arizona on Sunday, Jones did his best to mimic his mentor. He relaxed. He called out the signals. And he played. 
The first touchdown pass of Jones' NFL career gave the Steelers confidence. The second provided the clincher in a 25-13 victory. 
""He was like Ben's little brother out there,"" Bell said. ""He was out there making checks and everything and it brought us back like 'Dang, Landry really got this."" 
Did he ever. 
Jones completed 8 of 12 passes for 168 yards and the two scores — both to Martavis Bryant — as Pittsburgh (4-2) scored rallied from a seven-point halftime deficit. The Steelers improved to 2-1 without Roethlisberger, who missed his third straight game with a sprained left knee. Roethlisberger will practice this week before Pittsburgh heads to Kansas City, though Jones' surprisingly steady play showed the Steelers can be dynamic even with their captain on the sideline. 
""I just still can't believe I got in the game and to play,"" Jones said. ""I'm still reeling from it."" 
Hard to blame he. He was a star in college at Oklahoma, where he didn't miss a game in four years. The Steelers took him in the fourth round of the 2013 draft but he did little with the opportunity, scuffling during training camp and the preseason and unable to supplant Bruce Gradkowski or Vick as the primary backup to Roethlisberger. 
Funny, he looked right at home after stepping in for Vick, who was ineffective before pulling up at the end of a scramble in the third quarter. Jones threw high to Bryant in the back of the end zone to give the Steelers the lead and he later found Bryant for an 88-yard catch-and-run. 
""I'm just so thankful they gave me a shot,"" Jones said. ""They just didn't hand the ball left and right off the bat. They let me get out there and throw."" 
Jones can make plays in the NFL. Some other things to take from Pittsburgh's second win in six days. 
NOT SO HAPPY HOMECOMING: Arizona coach Bruce Arians was let go as Pittsburgh's offensive coordinator after the 2011 season in a move he jokingly called a ""refirement."" Back at Heinz Field for the first time as a head coach, Arians' team looked like one of the NFL's best during long stretches but struggled to finish drives. The Cardinals (4-2) turned it over three times, including two in the second half that lead to Pittsburgh touchdowns. 
CAM CAN: Steelers defensive end Cam Heyward wore eye black with ""Ironhead"" written on them to honor his late father Craig ""Ironhead"" Heyward, who played 11 seasons in the NFL but passed away in 2006 after a long fight with cancer. Heyward was fined $5,787 by the league last week for the tribute. He expects to receive another one but considers it money well spent. ""I don't want to ruffle any feathers but this is bigger than all we play for,"" Heyward said. ""There are people fighting for (their) lives."" 
BIG DAYS BUT ... : Cardinals quarterback Carson Palmer threw for 421 yards with a touchdown and two interceptions. John Brown caught 10 passes for 196 yards but also fumbled in the third quarter to set up a Pittsburgh touchdown. Arizona came in as the NFL's highest scoring team but found the end zone just once on four red zone possessions. 
INJURIES: The Steelers lost left tackle Kelvin Beachum for the season with a torn ACL in his left knee. Beachum was replaced by Alejandro Villanueva, a former Army Ranger who caught on with the Steelers as a practice squad player last year. Arizona tight end Darren Fells left with a shoulder injury and did not return. 
NEXT UP: Pittsburgh faces the struggling Chiefs (1-5), though it's unclear who will be at quarterback. Roethlisberger was limited in practice last week and Vick's status is uncertain. ""I want complete clarity, but I don't always get what I want,"" Steelers coach Mike Tomlin said. ... The Cardinals host Baltimore. 
AP NFL website: http://www.pro32.ap.org and http://www.twitter.com/AP_NFL 
All content copyright ©2015 Pendleton Times-Post, a division of Home News Enterprises unless otherwise noted.",0.7358,0.030525321239606964,-0.0851063829787234
48,California law aims to help immigrant victims get visas,"By AMY TAXIN
Associated Press SANTA ANA, Calif. (AP) - California has passed a law requiring local law enforcement to provide paperwork for immigrant crime victims applying for visas to remain in the country legally so long as they are otherwise eligible for the federal government program.
The law signed by Gov. Jerry Brown is the first such statewide measure aimed at making it easier for victims of crimes including rape and domestic violence to apply for the visas.
Until now, some law enforcement have provided immigrants with the required paperwork documenting the crime and their assistance with an investigation, while others have been loath to do so.
Advocates say they hope the new law will address the discrepancy. It is one of a spate of measures enacted in California this year to help immigrants in the country illegally.",-0.9118,-0.023376623376623377,-0.4
49,Messi Faces Prison Sentence?,"  15:05 CET Messi Faces Prison Sentence? By Daily Guide 
Lionel Messi and father Lionel Messi will have to stand trial for tax fraud after the state lawyer representing Spain's Inland Revenue successfully argued that both the player's father Jorge Horracio and the player himself should be called to take the stand. 
Messi's father has always maintained his son plays no part in the management of his money but that will now be decided by a judge with Messi called to give evidence in a court case for which a date has still not been set. 
The state lawyer has called for sentences of 22 months for both Messi and his father although even in the case of both men being found guilty the sentence is likely to be suspended in view of it being a first offence. 
The pair are accused of using a chain of fake companies in Belize and Uruguay to avoid paying taxes on â‚¬4.16million (£2.72m) of Messi's income earned through the sale of his image rights during the tax years 2007, 2008 and 2009. 
The 'Messis' have since cleared their tax debt which will reduce any subsequent sentence. 
During the three years in question Messi signed contracts with Banc Sabadell, Telefonica, Danone, Air Europa, Adidas and Pepsi for the combined sum of â‚¬10m (£7.3m) but no tax in Spain was originally paid on them. 
The Messi family had an appeal to try only father Jorge turned down last October. They claimed that Messi left all commercial business to his father and had not dedicated 'even a minute' of his life to reading or analysing it.",-0.9834,0.01688034188034188,-0.5555555555555556
50,Lackey leads Cards past Cubs 4-0,"Lackey leads Cards past Cubs 4-0 St. Louis takes 1-0 lead in NLDS UPDATED 10:49 PM PDT Oct 09, 2015 Photos Michael B. Thomas/Getty Images 
In a historic game between longtime rivals, John Lackey outdueled former teammate Jon Lester in a classic pitcher's duel, firing 7 1/3 scoreless innings Friday night as the St. Louis Cardinals defeated the Chicago Cubs for a 1-0 lead in their best-of-five National League Division Series. Mariners part with manager McClendon 
Lackey, who had teamed with Lester for three wins as the Boston Red Sox vanquished St. Louis in the 2013 World Series, combined with two relievers for a two-hitter. He allowed both hits and a walk and had five strikeouts. 
Chicago didn't manage a hit until shortstop Addison Russell grounded a leadoff single to center in the sixth.Russell reached third with two outs, but center fielder Dexter Fowler's towering fly ball was gloved by right fielder Randal Grichuk at the wall, ending the Cubs' best scoring threat. 
After the first inning, Lester matched Lackey pitch for pitch until the Cardinals put it away with a one-out power display in the eighth. 
Pinch-hitter Tommy Pham belted a 431-foot homer in his first postseason at-bat. After a walk to third baseman Matt Carpenter that ended Lester's outing, right fielder Stephen Piscotty greeted reliever Pedro Strop with a two-run homer to the seats in left. 
Lester struck out nine in 7 1/3 innings, allowing three runs, five hits and a walk. 
The first-ever playoff game between the NL Central rivals attracted a crowd of 47,830, the second largest in Busch Stadium III history. 
St. Louis initiated the scoring in the bottom of the first as a playoff newbie and a veteran produced the run. Piscotty slapped a ground-rule double to right with one out and scored as left fielder Matt Holliday lined a single to center. 
The Cardinals had other chances to add to their lead but stranded three men at second in the first four innings. 
Lester fanned eight in the first five innings, including shortstop Jhonny Peralta and Grichuk twice apiece. Lackey sailed through the first five innings, facing the minimum number of hitters and allowed just one batter to reach base. 
Right fielder Kyle Schwarber walked with one out in the fourth, but third baseman Kris Bryant rapped into a 5-4-3 double play on the first pitch.",0.9382,0.06854166666666665,0.13333333333333333
51,Miller knocks off Billings for first district title since 2010,"Posted : Wednesday, 21 October 2015 12:30AM Miller knocks off Billings for first district title since 2010 By Scott Vanscoy stories@ky3.com Miller, Mo. (For OzarksSportsZone.com) -- For the first time since 2010, the Miller Lady Cardinals claimed the Class 1 District 8 title by defeating the two-time defending champion Billings Lady Wildcats, 25-23, 25-19. In front of a raucous home crowd, the Cardinals overcame an early deficit to win the first set. Trailing 13-7 and with the momentum waning, head coach Tamra Landers called a time out. The Cardinals responded by scoring seven of the next nine points to put them down, 15-14. The game remained tight as the score was tied five times before Landers called her second time out with the score 22-22. Miller finished the game strong and won, 25-23. Miller’s defense took the best Billings had to offer and was able to control the Wildcats’ outside hitters. Led by sophomore libero Lynna Hadlock, Miller’s defense was stifling. CLICK HERE FOR PHOTOS OF THE GAME “Our libero is amazing,” said Landers. “I think she missed one early, then she made that slight adjustment to get squared up and nothing got past her. Everything was almost a perfect dig every time. It’s amazing because I have a freshman middle, sophomore libero, sophomore outside, and three seniors. We’re pretty young but they just wanted it, they really wanted it.”“I just got there,” said Hadlock. “I listened to my coach and I got to the deep corner where I needed to be. We haven’t won a district title in the last five years so it feels great to win. The seniors on this team are amazing, they keep us all up. I’m just so happy we won.” In the second set, Miller never trailed and steadily increased their lead to 18-13, but the Wildcats continued to fight back. Every loose ball seemed to go Miller’s way. With Miller leading 23-16, the Wildcats’ last surge gave them 19 points but they ran out of time. They were unable to stop the Cardinals. Miller senior Jessica Estes led the Cardinals in blocks and kills.“We’ve taken strides, we’ve learned how to hit, and we’ve learned how to pass,” said Estes. “We’ve learned how to work as a team, most importantly. To beat a team that has won two district titles back-to-back is so big for us. Our defense was amazing. They had a very good hitter but Lynna, one of the very best liberos in the conference, was able to dig everything for us. We rely more on defense than big hits because we play as a team.”“We played hard, but it seemed like they dug up almost every single ball that we hit at them,” said Billings coach Brittany Cheek. “We had a game plan coming in, I thought we executed it well, Miller just played with passion. After the game I told them to keep their heads up, not one single person lost the game for us. I thanked the seniors for their six years of service and that I was just proud of them. Miller is a very good team and congratulations to them.”“I knew these girls could do it,” said Landers. “It came down to heart and we had a lot of it. We’ve been having some really good, hard practices and these girls had made a goal to win the district. They’ve stuck together. Our motto this year is “sisterhood” and they played like sisters. I’m so proud of how they played together.” Billings 23 19",0.9989,0.21146027807318135,0.07317073170731707
52,Texas Instruments Results Exceed Expectations,"By Chelsey Dulaney
Texas Instruments Inc. on Wednesday reported stronger-than-expected profit and revenue for its third quarter and offered upbeat guidance for its current quarter.
Shares of the Dallas-based company jumped 8.6% in after-hours trading.
Texas Instruments, which initially focused on reflection seismography for the oil industry, has been moving away from digital chips to focus on analog chips, which often command lower prices but can be produced with older equipment at a high profit. TI has struggled recently with lackluster demand for personal electronics, particularly PCs, and communications equipment.
In the latest quarter, sales in both the analog segment and the embedded processing segment, which includes processors and microcontrollers, grew 2%.
Overall, TI reported a profit of $798 million, down from $826 million a year earlier. On a per-share basis, earnings were flat at 76 cents on fewer shares outstanding.
Revenue ticked down 2.1% to $3.43 billion.
Analysts polled by Thomson Reuters had forecast 68 cents a share in earnings on $3.28 billion in revenue.
For the current quarter, TI said it expects earnings of 64 cents to 74 cents a share on $3.07 billion to $3.33 billion in revenue. Analysts polled by Thomson Reuters had forecast 62 cents a share in earnings and $3.12 billion in revenue for the period.
Write to Chelsey Dulaney at Chelsey.Dulaney@wsj.com
 17:39 ET (21:39 ",0.9618,0.0680718954248366,-0.16666666666666666
53,"Sharing information is key to halting cyber attacks in coming Interent of Things era, says Tom Ridge.","Stopping cyberattacks in the coming era of the Internet of Things will require better information sharing between government and the private sector, said former Homeland Security head Tom Ridge on Thursday in San Diego.
""We still don’t have that public-private partnership,"" said Ridge at CyberFest 2015. ""You do have information-sharing analysis centers, but we have a long way to go before we minimize risk.""
Ridge, a former Republican congressman, was the first Homeland Security Department Secretary under President George W. Bush. He and current business partner Howard Schmidt, a former cyberadviser to President Obama, answered questions about the current state of cyberthreats at the CyberFest conference organized by the nonprofit Securing our eCity Foundation.
CyberFest’s focus was security of The Internet of Things. As many as 50 billion devices are expected to be connected to the Internet over the next decade, according to industry research firm idtechex.com. Not all of these gadgets will be powerful enough to provide a gateway for hackers to launch attacks. But billions of them will be, said Ridge.
""Everybody has a role to play in cybersecurity,"" he said. ""If everybody is connected, then at some point in time you have a role to play."" 
Ridge said government should share data about malware, precursors and cyberattacks with the private sector, and the private sector should share information about the attacks they’re experiencing with government.
For now, that’s not happening enough, he said. Part of the reason is businesses fear they’ll become targets of regulators.
""The Federal Trade Commission is fining companies who haven’t even been breached because somebody in government has decided that their security protocols aren’t good enough,"" said Ridge. ""Maybe the FTC should work with the OPM (U.S. Office of Personnel Management) before they start fining companies.""
In June 2015, the Office of Personnel Management announced that it had suffered a data breach that may have exposed the records of about 20 million people, mostly current and former government employees.
Cyber attacks have grabbed headlines over the past few years, with high profile breaches at Target, Home Depot, Sony and elsewhere highlighting the growing threat.
A study by research firm Ponemon Institute found data breaches on average cost organizations $6.5 million in damages this year — up $600,000 from last year.
Ponemon only counts breaches where 100,000 or fewer records were compromised. Extreme breaches such as Target are excluded so they don’t skew the data.
Technology to identify the perpetrators of cyberattacks — called attribution — is getting better, said Ridge. While organized crime is behind some data breaches, nations also are believed to be behind several cyberattacks in the U.S. 
President Barack Obama has signed an executive that gives the government authority to respond to state-sponsored cyberhacks with sanctions or other measures, said Ridge.
""I think it is about time,"" he said. ""Until we push back, and I am going to leave it to the president to decide how we push back, they will keep doing it.""
Mike Freeman   More from Mike Freeman Sharing information key to halting cyberattacks Blackstone to buy Biomed Realty Trust for $4.9B Sentek Global lands $150 million in SPAWAR contracts",0.882,0.029512195121951218,0.11538461538461539
54,Workers Today Should Embrace the 9-to-5 Workday,"Charles Bukowski was never really a billboard for good health. But it was not just the long nights spent drinking in rundown bars that were to blame. It was work.
In 1969, at the age of 49, he could finally stop working by the hour. In a letter to his publisher John Martin, who, by offering a monthly salary of $100, had made this transition possible, Bukowski described the terrible blow work had dealt him: “The color leaves the eye. The voice becomes ugly. And the body. The hair. The fingernails. The shoes.”
Bukowski wondered why anyone would agree to such humiliations, and was not alone in his skepticism. In his time, working 9-to-5 was a symbol for the inauthentic life, a constant and pointless shuttling between the office and the television set.
But Bukowski’s main concern was not that what the 9-to-5 workday symbolized, but that it always turned into something else. “They call it ‘9 to 5,’” he wrote in the letter to his publisher, already predicting that there would be worse things than an eight-hour workday. “It's never 9 to 5, there's no free lunch break at those places, in fact, at many of them in order to keep your job you don't take lunch. Then there's overtime and the books never seem to get the overtime right and if you complain about that, there's another sucker to take your place.”",-0.9209,-0.08515406162464986,-0.5625
55,Cyrus not interested in joining Taylor Swift squad,"Cyrus not interested in joining Taylor Swift squad 
Technology Industry News.Net (IANS) : Tuesday 1st September, 2015 
Pop star Miley Cyrus says she is not interested in making a squad like singer Taylor Swift. 
While Swift tends to gather ""musicians, actresses, models, entrepreneurs,"" the ""Wrecking ball"" hitmaker admitted that she's not interested in such a group. 
""I'm not trying to be in the squad,"" Cyrus was quoted as saying by The New York Times, reports aceshowbiz.com. 
She went on saying that she preferred being surrounded by non-celebrity friends. 
""None of my friends are famous and not because of any other reason than I just like real people who are living real lives, because I'm inspired by them,"" she added. 
Cyrus has also tried to take control of her own celebrity narrative, delivering pictures of herself straight to her fans via social media. 
""I put naked pictures on my Instagram - I don't care. It's not interesting anymore to see me like that,"" she added. 
Cyrus also admitted it would be hard for her to fit again into mainstream society. 
""I don't think I'll grow that way,"" Cyrus said. ""It seems like it would be backwards."" More Technology Industry News  ",0.9427,0.10164884135472371,-0.6666666666666666
56,United Sciences Teams with Ultimate Ears Pro,"United Sciences, LLC announced it has teamed up with Ultimate Ears Pro (UE Pro), a Logitech brand, to use United Sciences’ patented 3D scanning technology which will change the way custom in-ear monitors and earphones are crafted. UE Pro is a leading supplier of custom in-ear monitors for audiophiles and on-stage professional musicians. The collaboration aims to help simplify the experience of buying hand-crafted custom in-ear monitors, and make premier sound accessible to more people. United Sciences’ mobile ear scanning technology offers significant improvement to the experience of being fitted for custom monitors, over traditional methods.
UE Pro already has a loyal following of touring musicians, sound engineers and mainstream music lovers, due to the sound quality and comfortable fit of the company’s earphones, but the company is always looking for ways to improve product. The team began blending their artisan-crafting techniques with digital processes, including digitally detailing physical ear impressions and using 3D printing to build the shell of a custom monitor. United Sciences’ real-time imaging technology to capture 3D measurements of the inner ear offers next generation technology never before available. The result of these efforts is a quicker turnaround time and better fit for customers.
Instead of requiring customers handle the additional cost and time of traditional ear impressions by audiologists, the 3D scanning technology from United Sciences allows global UE Pro authorized retailers and dealers to take ear impressions in just a few minutes and immediately email them to the UE Pro lab, where production can begin. United Sciences’ mobile scanners will enable UE Pro to expand its custom in-ear monitor business for both the professional musicians and consumer market more effectively by leveraging the latest digital technology to accelerate the customization process for the consumer and create manufacturing efficiencies for UE Pro.
“We are thrilled to be teaming with Logitech to bring our enabling technology through their strong distribution network which is already producing incredibly high quality audio products on the market,” said Sam Kellett, Jr., CEO of United Sciences. “Now, UE Pro will enable more people to experience the fidelity, comfort, fit and attenuation that rock stars currently enjoy on stage.”
“We began showcasing this technology at the National Association of Music Merchants (NAMM) Show in January 2015, and the response we received was well above our expectations,” said Philippe Depallens, Vice President and General Manager of Ultimate Ears Pro. “Thanks to United Sciences, we offer a more convenient experience for people looking to get custom in-ear monitors, and we’re thrilled to bring their 3D scanning technology to our authorized dealers and retailers across the globe.”
UE Pro began deployment of United Sciences 3D scanning technology to authorized dealers in May 2015 and is expected to be available worldwide starting by the end of the year.
About United Sciences
United Sciences, LLC is an innovator and manufacturer of precision 3D hole scanning and imaging solutions for targeted industries. United Sciences has developed highly disruptive technologies that overcome the technical challenges of existing 3D scanners that are only capable of measuring exterior surfaces. The patent protected in-ear scanner is the only mobile scanning technology that uses real-time imaging to obtain 3D measurements of the inner ear that can be used to create custom in-ear devices which applications include hearing aids, industrial hearing protection, custom headphones, and wearables. United Sciences’ scanning technology is also being applied to precision manufacturing industries, including the inspection and measurement of holes in airframe manufacturing and assembly. United Sciences provides hole scanners for non-contact measurement, diagnostics, and analytics, creating significant productivity and quality improvements. United Sciences is headquartered in Atlanta, Georgia with customers and research partners around the world. http://www.unitedsciences.com
About Ultimate Ears
Ultimate Ears is transforming the way people experience music, together, out in the world. UE first revolutionized the way artists interact with their concert audiences by reinventing the on-stage monitor, turning it into a custom-fitted earphone. Today, Ultimate Ears continues stronger than ever with its award-winning family of wireless speakers that are designed for people, their friends and wherever life takes them. And with new features and experiences regularly released through free software updates, UE speakers just keep getting better. http://www.ultimateears.com #MakeMusicSocial",0.9993,0.20354016354016352,0.38461538461538464
57,SA’s diverse group of YouTube stars,"SA’s diverse group of YouTube stars October 9 2015 at 01:00pm Itumeleng English VIRTUAL RANGER: Nadav Ossendryvers channel provides real-time updates on animal sightings in Kruger Park. Picture: Itumeleng English 

WHEN the country’s biggest YouTube stars gathered at the colourful Google SA offices in Bryanston, the mixed bag of personalities was an example of the variety of popular voices to be found on the internet. 
From pink-haired gaming geek Grant Hinds to South African swimmer Calvyn Justus, each member of the group of eight had thousands of people following their vlog (video blog) and their YouTube channel to get their perspective on different matters on Wednesday night. 
Among the internet sensations on the white couch was Theodora Lee, who has a community of almost 200 000 subscribers to whom she gives advice about getting through the teenage years. 
Another advice vlogger is Aisha O’Reilly, whose area of expertise is hair and beauty. 
O’Reilly says it took a while for her to feel like she could vlog for a living. BLOGGING BEAUTY: Aisha OReilly gives make-up tutorials on YouTube and has almost 10 000 subscribers. Itumeleng English 
“In the beginning, it was me sort of asking brands to pick me, but now the roles have reversed and brands are approaching me to feature their products. 
“That’s when I realised it was something I could end up doing as a career.” 
She said her videos were never supposed to be available to the public and she only shared them with her friends, who then egged her on to make them available to everyone. 
Now her YouTube channel MyFroandITV has almost 10 000 subscribers. 
The No 1 channel in the country is Kruger Sightings, which offers videos from the Kruger National Park. 
The creator, Nadav Ossendryver, is proud of the channel having more than 200 000 subscribers and almost half a billion views. GAMING GEEK: Pink-haired Grant Hinds reviews games on YouTube professionally. Itumeleng English 
The newcomer on the vlogging block is Moshe Ndiki, who entertains thousands with self-deprecating anecdotes. 
Ndiki recently quit his job as a call centre agent to vlog full-time. 
“I think I’ve been sleeping. People are out there working and I’m here making people laugh for free,” he said, laughing. 
“My aim was not to make money, but if I can earn a living from doing what I love, then I think it’s only fair.”",0.9863,0.17160493827160492,0.10526315789473684
58,Social123 Announces the Addition of Installed Software Intelligence,"Social123 announced today the addition of installed software intelligence to their global dataset of over 250 million B2B professionals. This new custom search feature allows users to search using technology categories, technology names, and technology versions (ex: Windows 7, Windows 8). This new feature enables marketers to better define their audiences so that relevant content and messages are delivered to the right people, for game-changing campaign results. “At Social123 we fully embrace the philosophy of getting the right messages in front of the right people at the right time,” said Aaron Biddar, CEO of Social123. “With the addition of installed software intelligence, offered no where else, we can arm our customers with the data they need to get relevant messaging in front of exactly the right people, which is even easier now with this new feature.”
The new software search feature is available to all users and is situated in the platform with all of the other search criteria, like group affiliations, location, title, skills, and 22 other criteria for targeted searches. The installed software search can be paired with any of the other search criteria to ensure that you are targeting exactly the right people. For example, a user may need access to all CMOs that currently use Eloqua as their Marketing Automation Platform, and that are also located in the United States.
Non-clients can gain trial access to the platform at any time so that they can start querying the global database and perform counts to see how many contacts are available in their target range.
###
About Social123
Social123 is a leading data solution provider offering the largest and most accurate B2B contact database available. It is the only data provider that gathers global information in real-time.
Main functions of Social123:
Allows for the origination of net new targeted leads using custom search platform Allows customers to strategically grow their existing databases and hyper-segment their campaigns by appending 35+ fields of self-reported social data Allows for diminished bounce rates, higher engagement, and more conversions due to real-time data refreshes Allows for increased deliverability using its proprietary email validation software
Social123 has served over 1,500 customers since its inception in 2011 and was recently named the #194 fastest growing private company by Inc. 500.",0.9829,0.19861804861804866,0.4166666666666667
59,IntelliCyt Corporation Completes $7.4 Million in New Financing,"Date:10/22/2015 Albuquerque, New Mexico (PRWEB) October 22, 2015 IntelliCyt Corporation (“IntelliCyt”), a leading provider of integrated platforms to accelerate drug discovery, antibody discovery and immunology, announced it has completed $7.4 million in new financing that consists of $5.4 million in venture financing and an additional $2 million debt facility. The venture financing was led by Arboretum Ventures (“Arboretum”) with participation from other current investors Prolog Ventures, Verge Fund, and New Mexico Community Capital. The debt financing was led by Oxford Finance, LLC (“Oxford”), a specialty finance firm that provides senior debt to life sciences and healthcare service companies. “We are grateful for the continued support of our current investors and Oxford,” said R. Terry Dunlay, President and CEO of IntelliCyt. “We are rapidly growing and these funds will be used to continue to scale our commercial efforts globally and expand our product offerings to rapidly accelerating markets including immuno-oncology.” IntelliCyt’s flagship product, the iQue® Screener platform, is an integrated instrument, software, and reagent system that enhances suspension-cell screening workflows from sample preparation through results. It enables rapid, high content, multiplexed analysis of cells and beads in suspension in 96, 384, and 1536 well plates. With its proprietary sample delivery system, plates are processed rapidly and assays can be miniaturized to conserve precious sample and use less reagent per well. Software-assisted automation, analysis, and experiment-level visualization tools reveal deep insight into complex biology through an easy-to-use, intuitive interface. “IntelliCyt’s integrated platform solutions are playing an increasingly important role in high-growth markets throughout the life sciences,” stated Tim Petersen, Managing Director at Arboretum. “IntelliCyt is experiencing rapid sales growth, and with this new funding the company is positioned to accelerate its growth and enhance its position as a leading provider of a transformative, next-generation platform for cell and bead-based analyses to optimize breakthrough therapies for precision medicine.” “Oxford is pleased to provide additional growth capital to support the broad adoption of IntelliCyt’s products” said Christopher A. Herr, senior managing director for Oxford Finance. “The company’s revolutionary instrument, reagent and software solutions are being embraced by biotech, pharmaceutical, and leading research institutes throughout the world.” About IntelliCyt IntelliCyt Corporation develops innovative tools that facilitate the study of cells, and the components of cells, to gain a better understanding of normal and disease processes. This information is used to revolutionize the discovery and development of new drugs and to provide new insight into the diagnosis of diseases. IntelliCyt was the first to commercialize a true high throughput, cell-based screening platform optimized for suspension cells. IntelliCyt’s software is designed to be easy to use and intuitive and to seamlessly integrate the instrument and reagent experience. All of this taken together means the IntelliCyt platform delivers more insight into complex biology. IntelliCyt’s products are used worldwide in the top pharmaceutical and biotechnology companies and in translational research labs found in major medical and cancer centers. For more information, please visit http://www.intellicyt.com . About Arboretum Ventures Arboretum Ventures is a venture capital firm specializing in the healthcare sector. More than simply a financial resource, Arboretum is a collaborative, value-added investor actively engaging their portfolio companies in strategy, operations, recruiting, fundraising, and exit planning. Arboretum aims to transform young companies into mature and thriving businesses that improve patient outcomes and lower the cost of care, thereby generating superior returns for the entrepreneurs and our investors. Founded in 2002 and headquartered in Ann Arbor, Michigan, Arboretum currently manages approximately $450 million in capital. For more information, please visit http://www.arboretumvc.com . About Oxford Finance, LLC Oxford Finance is a specialty finance firm providing senior secured loans to public and private life sciences and healthcare services companies worldwide. For over 20 years, Oxford has delivered flexible financing solutions to its clients, enabling these companies to maximize their equity by leveraging their assets. In recent years, Oxford has originated over $2 billion in loans, with lines of credit ranging from $500 thousand to $50 million. Oxford is headquartered in Alexandria, Virginia, with additional offices in California, Massachusetts, Illinois, and North Carolina. For more information visit http://www.oxfordfinance.com . # # # 
Read the full story at http://www.prweb.com/releases/2015/10/prweb13031796.htm . '/>""/>",0.9968,0.15409696969696968,0.46875
60,Dallas-area companies in for long haul despite China turmoil,"As the Chinese government continues to take steps to stabilize its economy, U.S. companies that do business there are left to wonder what will come next.
At least two Texas companies are taking the long view.
Rich Templeton, chief executive of Texas Instruments Inc., said Tuesday that he’s not too worried about China because his company is in for the long haul. Roughly 44 percent of the Dallas-based semiconductor company’s total revenue comes from products shipped to China, including Hong Kong.
Despite the recent turmoil, Fossil Group Inc. CEO Kosta Kartsotis still sees great opportunity in China and Asia in general. The Richardson-based retailer generates more than half of its sales from outside the United States, including about 13 percent from the Asia Pacific region.
China has ranked as the world’s fastest-growing economy, but its growth is slowing. The Chinese government just reported that imports fell 13.8 percent in August, one day after it revised last year’s economic growth downward. The government has introduced a series of measures in recent weeks to stabilize its extremely volatile stock market, which has fallen by 40 percent since June.
Weakening growth in China, the world’s second largest economy, is one of several external forces that are playing havoc with businesses in Texas and across the country in terms of their revenue, profit margins and ability to give customers and investors a sense of what’s ahead.
They’ve also had to deal with low oil prices, a strong U.S. dollar and other global economic woes. Last week, the head of the International Monetary Fund warned that global growth will be weaker than expected.
More U.S. companies than ever are doing business overseas, so the potential impact of a global slowdown is greater. The 50 largest companies in the Standard & Poor’s 500 index collectively have seen their share of revenue from outside the United States increase from 42 percent in 2010 to 67 percent as of their last fiscal year, according to data from S&P Capital IQ.
“No chip company is going to be completely immune” to China’s slowdown, said Craig Ellis, a semiconductor analyst for B. Riley & Co. He predicts that China’s woes will contribute to a decline in total revenue for about 60 chip companies this quarter from a year earlier — the first quarterly drop in three years.
“We still believe that over a 10- to 20-year period that the Chinese economy will be larger than it is today,” Templeton said Tuesday at an industry conference in New York. TI, which entered China in 2010 and now operates three facilities there, remains focused on continuing to build long-term relationships there, he said.
Much of the watches, jewelry and other fashion accessories that Fossil sells are made or assembled in China, which means a large percentage of its distribution to customers is dependent on the health of its manufacturing sources and factories in China. In addition, Fossil operates offices in six other Asian countries.
“The MERS [Middle East respiratory syndrome] outbreak in South Korea and economic downturns affecting Hong Kong and Macao are putting pressure on our near-term results,” Kartsotis said last month in a conference call. “We also still have significant growth ahead of us internationally, with Asia representing our biggest opportunity by far.”
The Associated Press contributed to this article.
Follow Sheryl Jean on Twitter at @SJeanDallas.",0.9749,0.05978131064337962,-0.32
