title,text,url
How a podcast about mental health is helping schoolchildren flourish - Positive News,"['Pupils in Australia have been working on a podcast about mental health to help children and teachers around the world stay resilient', 'Pupils in Australia have been working on a podcast about mental health to help children and teachers around the world stay resilient', 'Did you know there are animals in your head? Four, in fact: an elephant, a guard dog, an owl and a sooty (a black-feathered bird a bit like a seagull). They constantly chat to each other. If one gets a bit over-excited – say, if the guard dog senses a threat and starts barking loudly – then the rest can’t communicate with each other, and that’s not good news. You might start to feel stressed or anxious or sad.', 'Welcome to the first lesson in mental health care, for five year olds. The animals, what they represent in the brain and what those parts of the brain are responsible for are the subject of a new podcast, teaching primary school-age children about their mental health and how to look after it.', None, 'Little did they know that they’d soon face such a tough test of their new-found skills. A recent review of existing studies into the impact of isolation and loneliness on the mental health of young people found that children and teenagers who have experienced loneliness during the coronavirus pandemic could be three times as likely to experience depression and anxiety.', '“It’s been incredible watching these children have to call on flexibility and be comfortable with being uncomfortable as the new norm,” says Alice Peel, a primary school teacher and co-founder of Grow Your Mind, which also creates teaching materials and activities for schools to support learning about mental health.', 'Peel launched Grow Your Mind after becoming “quite obsessed” with finding creative ways to teach children about wellbeing that did not rely on a teacher being present. The idea behind the programme was reclaiming the term mental health, Peel explains.', '\n                            A recent study found that children who have experienced loneliness during the pandemic could be three times as likely to experience depression and anxiety. Image: Getty\n                    ', '“We’ve all got it; it can be good, it can be bad, and we can learn to look after it from a really young age. We’re trying to lift the focus from happiness, which is one great feeling, to flourishing and to embracing all the emotions and learning the simple things you can do on a daily basis to protect and strengthen your mental health,” she says.', 'The animals analogy – the guard dog is the amygdala, in charge of fight or flight responses; the wise owl is the pre-frontal cortex, which regulates cognitive function; the elephant represents memory; and the sooty bird represents the ability to sort and organise information – has been helping even kindergarten students understand the basics of how their brains work.', 'The pupils at Woollahra have been learning about their mental health and how to look after it for a couple of years, thanks to the school’s structured wellbeing programme based on the Grow Your Mind teaching resources.', '“I used to hear a lot ‘the kids need to be more resilient’,” says Nicole Molloy, the school’s principal, who has been a teacher for 25 years. “We don’t say that they need to be able do this maths problem; we explicitly teach them how to complete the maths problem. So why shouldn’t we be doing that for mental health? Why shouldn’t we be giving them the building blocks for being more resilient or hopeful?”', 'Why shouldn’t we be giving them the building blocks for being more resilient or hopeful?\n\t\t\t\t', 'A selection of older children from years five and six are ‘wellbeing leaders’ for the school and meet with Molloy once a week to talk about student wellbeing. They’re also responsible for choosing books on the subject, which they read to classes of younger children to teach them about mental health. That helps to keep both the older and younger children very engaged with the topic, Molloy says.', '“If you have to teach someone else a concept, your learning around that will deepen,” she explains. “They sometimes have a way of explaining concepts to the younger children or even to their peers, which resonates far more effectively than it does [coming from] us as teachers.”', 'Although there’s no data yet to quantify the impact this approach has had, Molloy says there are noticeable differences. Children now use the language and concepts they’ve learned about their mental health in everyday conversations; when resolving playground squabbles, a child might tell a teacher that “my guard dog got a bit out of control and I wasn’t able to stay calm”, she explains', 'Teachers said that they felt the kids have more language to talk about their emotions\n\t\t\t\t', 'Throughout her career, Molloy says she has noticed both an increase in mental health problems and an increased awareness among teachers of issues that were always there. “When I started as a young teacher, this just was never talked about,” she says. “We would say that a child isn’t doing what we want so they’re non-compliant, whereas now we’re better as educators at saying, ‘why is that child not engaging with their learning, what’s behind that?’ And as a result, ‘What can we do about that?’”', 'Taking a more “proactive, pre-emptive” approach hasn’t just benefited the children; according to Molloy, the analogies used in the podcast and other teaching resources have helped her staff gain a better understanding of their own mental health and that of the children they teach.', 'And the students appear to have coped well with the stress of the pandemic, too. “My teachers said that they felt the kids were very honest in how they were feeling, they have more language to talk about their emotions,” Molloy says.', None, 'Main image: Pupils at Woollahra school host the podcast teaching children how to take care of their mental health', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/education/how-a-podcast-about-mental-health-is-helping-school-children-flourish/
The teen parents who teach other young people about healthy relationships - Positive News - Positive News,"['Who best to talk to young people about teenage pregnancy? Teenage parents themselves, according to one charity', 'Who best to talk to young people about teenage pregnancy? Teenage parents themselves, according to one charity', 'Precious Jackson still remembers how it felt to become pregnant at the age of 15. The consensus seemed to be that her life would no longer amount to much. It’s this memory that motivates her to help other young women, whether they are pregnant or not.', 'Jackson is one of 44 young parents who work for Straight Talking, a peer-to-peer education initiative operating predominantly in London and the West Midlands. The charity’s interactive workshops, which are delivered to schoolchildren aged 13 to 17, in pupil referral units and even in a young offenders institute, aim to show the realities of teenage pregnancy, as well as tackling topics like child sexual exploitation and domestic abuse.', 'What makes the workshops unique is that they are led by disadvantaged women and men who have been teen parents themselves – and they are paid well and given plenty of training and access to further opportunities.', 'Jackson, who at 28 is one of the older members of the team, has worked for Straight Talking for three years and is now a scheme manager for the charity. “I didn’t have anything like this when I was a teenager,” she says. “I don’t regret having my daughter, but maybe I would have made different choices had I had an opportunity to ask other young mothers questions.”', 'As well as enjoying sharing the realities of teen motherhood, Jackson is also passionate about supporting the younger peer educators she now manages. “Some of them use it as a stepping stone and go on to work in education, nursing or care. It’s great experience for their CVs.”', 'Straight Talking has just celebrated its 20th year, and data suggests it is having an impact. In the past three years, 50 per cent of pupils who thought teenage pregnancy was ‘acceptable’ changed their minds after taking the workshop. Of course, this isn’t about judging anyone who finds themselves in that situation, but about urging young people to think more deeply about the realities and responsibilities of parenthood – whatever age it happens.', 'Maybe I would have made different choices had I had an opportunity to ask other young mothers questions\n\t\t\t\t', 'Hilary Pannack, the charity’s chief executive, says the work remains highly relevant despite recent reductions in rates of teenage pregnancy in the UK. Rates in the UK remain the highest in western Europe, with 15.5 births being recorded per 1,000 young women in the 15 to 19 age bracket, compared to 7.9 in Germany and 4.9 in Sweden, according to figures from the office for National Statistics.', 'And there are other reasons why reaching vulnerable young people is crucial. “Early parenthood is commonly synonymous with abusive relationships. That abuse might be physical, sexual, financial and / or emotional. Getting young girlfriends pregnant is also often a way for abusers to exert control, and girls are less likely to leave once they have a baby,” says Pannack.', None, 'Image: Laura Pannack', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/the-teen-parents-who-teach-other-young-people-about-healthy-relationships/
"Green spaces benefit mental development in school children, study finds - Positive News - Positive News","['A new study has discovered that children’s mental health and wellbeing improves if they are exposed to green spaces at school', 'Researchers have found a link between mental development in primary school aged children and exposure to green spaces at schools. The study suggests that children in urban areas could benefit from expanding park and school fields.', 'The study, from the Centre for Research in Environmental Epidemiology, notes that contact with nature is thought to play a crucial and irreplaceable role in brain development but evidence is scarce.', 'The research monitored changes in cogitative measures every three months between January 2010 and March 2013 among nearly 2,600 children aged between seven and ten years of age in Barcelona, Spain. It aimed to test the association between cognitive maturation and exposure to green spaces at home and school and during commutes.', 'Payam Dadvand, who led the study, commented, “We also found that traffic related air pollution accounts for 20-65% of the estimated links between school greenness and cognitive development. A part of the observed influence of green space on cognitive development could be mediated by the ability of green spaces in reducing air pollution, which itself has been negatively linked to cognitive development.”', None, 'Despite the link found between mental development and green spaces near schools, no such link was observed between green spaces and homes. Given the increasing number of people living in urban areas, the research suggests that expanding green spaces at school could “result in an advantage in mental capital at population level”, explains Jordi Sunyer, who coordinated the study.', 'Separate reports have also noted the importance of green space for communities, one from the Policy Exchange argued that local parks and similar urban environments are central to successful cities. Other studies have suggested that green spaces in cities positively affect mental health and wellbeing.', None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/environment/green-spaces-benefit-mental-development-school-children-study-finds/
Three good things: online support groups started during lockdown - Positive News,"[""The coronavirus crisis has had a profound impact on the nation's mental health, according to the charity Mind. These online groups were set up to provide emotional support"", ""The coronavirus crisis has had a profound impact on the nation's mental health, according to the charity Mind. These online groups were set up to provide emotional support"", None, 'A problem shared is a problem halved – but men don’t always find it easy to open up. So, when lockdown was announced in the UK, personal development coach Kenny Mammarella-D’Cruz decided to set up his own lunchtime online support groups, just for men.', '“I thought, something’s brewing here and I need to make sure people don’t go bonkers, that they don’t harm themselves or other people, and that they have space to talk,” he told Positive News. The sessions, where attendees are asked to donate whatever they are able to afford, are attended by men aged between 20 and 70, from all over the world.', None, 'During the sessions, the men discuss how they are feeling and share experiences, Mammarella-D’Cruz says. “Men are really supportive to each other and generous in their sharings,” he added.', 'Image: Menspeak', None, 'Healthcare professionals are working around the clock to treat Covid-19 patients during the pandemic. But who is looking after their mental and physical health? Alongside efforts to get the personal protective equipment (PPE) they need, a number of initiatives have sprung up to support the mental health of NHS staff.', None, '“I was lying in bed one Saturday, thinking my biggest fear is not just how my husband [a doctor] and all his colleagues and NHS workers survive,” Harriet Hunt, a communications executive who set up the initiative, says. “It was that this is going to be such a severe and drawn-out period of high pressure for them.”', 'So far, Duty to Care has been accessed by 600 NHS workers across the UK.', 'Image: Reuters/Paul Childs', None, 'It’s not an easy time to be pregnant or to have recently given birth. That’s why one NHS trust, Norfolk and Norwich University Hospital Trust (NNUH), has launched a new partnership with MUTU, a medically recommended exercise programme, for new mothers who are unable to attend their normal face-to-face NHS consultations during the Covid-19 crisis.', 'The online sessions offer exercises to help women with pelvic health issues and physical rehabilitation after birth. “We are hearing stories of women who were suffering physically and mentally as a result of body changes and unable to get help,” said Wendy Powell, the founder of MUTU. “They are now on their way to feeling confident, comfortable and more at ease as a result of the digital support.”', None, None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/three-good-things-online-support-groups-started-during-lockdown/
Poetry in the pandemic: new project to engage young people in writing - Positive News,"['Young people in south-east London are being encouraged to write poetry to help them through the coronavirus crisis', 'Young people in south-east London are being encouraged to write poetry to help them through the coronavirus crisis', 'As anyone who has put pen to paper in sadness or strife will attest, creative writing can be immensely cathartic. It is for this reason that young people in Lewisham, south-east London, are being encouraged to use the written word to explore the challenges thrown up by the coronavirus crisis.', 'Launching today, the Lewisham Young Writers programme challenges young people in the borough to use creative writing to address issues such as social isolation. A survey by mental health charity Young Minds found that more than 80 per cent of young people with a history of mental ill-health found their conditions worsened during the coronavirus crisis.', None, '“Poetry gives us the language to express every emotion possible, whether joy, sadness, peace and everything in between,” said Lola. “Lewisham Young Writers offers connections for young people to find community in this period of uncertainty.”', None, '“It’s great to be able to put these specially-devised care packs into the hands of young people who need them most,” said Mervyn Kaye, CEO of Youth First. “Working with poetry and visual art will help these young people to express and process what has been a very difficult time.”', 'To celebrate the launch of Lewisham Young Writers and the ideas it could forment, Lola wrote a poem, titled Pouring Glow – (extract below).', '“The heat of our youth ignites,', 'curious at the call,', 'and your mind is a suitcase', 'stuffed with ideas.”', None, 'Main image: Gift Habeshaw', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/lewisham-young-writers-to-engage-young-people-in-creative-writing/
Poetry in prisons: how words can boost inmate wellbeing - Positive News - Positive News,"['Can poems help in the struggle against depression? Rachel Kelly, who uses her own experience to help prison inmates, says that words really can heal', 'Tell people you run poetry workshops in prisons and most are baffled. ‘Poetry? Prisons? How does that work?’', None, 'At first, I was only well enough to absorb one line from the Bible, itself full of poetry. My mother would sit by my bedside and say aloud a phrase from Corinthians that reminded me of my childhood: “My grace is sufficient for thee; my strength is made perfect in weakness.”', 'There was nothing else to which I could turn. My psychiatrist and his drugs hadn’t cured me. My mother and husband were as loving as they could be, but couldn’t reach me. I had ceased to be aware of them. They had faded in my consciousness to vague presences. But the words my mother recited were lifelines.', 'As I recovered I was able to absorb a verse, then a whole poem. I was drawn to poems such as George Herbert’s Love, with its message that we need a compassionate inner voice. Poems are free, have no side effects, keep me in the moment, stop me worrying about the future or regretting the past, and provide a positive narrative in my head.', '“I began to share poems with others who found life hard. I was electrified that they found healing words helpful too”', 'I began to share poems with others who found life hard. I was electrified that they found healing words helpful too. Inspired, I decided to write a memoir about my recovery and the poems that most helped, as well as start running workshops.', 'Given the poor mental health of many prisoners, I jumped at an invitation two years ago to visit my local prison on National Poetry Day and share with inmates poems I thought they might find consoling. One prisoner had to hold back tears. He said a poem by Derek Walcott, Love after Love, was the first time he felt understood in twenty years.', 'Since then I have become a volunteer with the prison’s education department and visit as often as I can, usually every four weeks, working with a group of between ten and 15 men. I now also run my workshops for mental health charities such as MIND and Depression Alliance.', 'Typically, the workshops last an hour. We share around six or seven poems, with different prisoners volunteering to read. Sometimes we might look at a particular theme – diversity, or love – many inmates are keen to communicate as best they can with their families and loved ones – but we always tend to return to how poems can provide consolation.', 'For many, the last time they read aloud was as a child. It is wonderful to see these practices rediscovered in adulthood. Reading aloud has huge benefits. It helps you to digest the poems, opens your eyes to the musicality of them, and allows you time to put the text down and listen to others reading. It can also provide a confidence boost – the first time you volunteer to read something aloud can be a big step for those taking part.', 'For my charities, I run a four part series of workshops. Each session looks at the poetry and wisdom best suited to support the reader during a journey from dark to light, the last session working with poems to help with everyday life. The sessions also include handouts of the poems and prose extracts to discuss and take home.', None, 'The first session includes a general introduction on poetry’s healing nature; Apollo after all was God of both poetry and medicine, and we look at the neuroscience behind poetry and how poems can help with mindfulness. We focus on understanding darkness and despair, with cathartic poems and descriptions of mental unrest.', 'The second session focuses on poems I feel give readers the strength to overcome desperation and the motivation to fight on. The third workshop is about re-engaging with the wider world, and the final session is about literature for everyday life: poems to deal with what Freud called ‘ordinary human unhappiness.’ Writers I use include Stevie Smith, George Herbert, Emily Dickinson and W.B. Yeats.', 'Reading the poems can work a bit like mindfulness, because sometimes concentration is required to unpack the meaning – this keeps everyone present in the moment. We all get a little respite from our worries.', 'Participants say they particularly enjoy the sense of community that is instantly created through the shared discovery of verse. Poems are often my companions when I feel at my most desperate and alone. Sharing poetry with others is one of the most effective ways to dispel isolation. As I leave the prison or the charity’s offices, I always feel cheered: we know helping others is one of the best ways of helping ourselves. My strength is indeed very slowly being made more perfect in weakness.', None, None, None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/wellbeing/poetry-prisons/
"‘Through poetry, I show there is more to my city than murder and trafficking’ - Positive News - Positive News","['‘People think my neighbourhood is a place only of homicide and trafficking. I use poetry to show them otherwise,’ says poet Evanilson Alves, from Salvador, Brazil', '‘People think my neighbourhood is a place only of homicide and trafficking. I use poetry to show them otherwise,’ says poet Evanilson Alves, from Salvador, Brazil', 'A group of friends from Salvador in north-east Brazil are using spoken word to transform the way people see their city.\xa0From creating a cultural space in their community to working with women in prison, the collective Sarau da Onça also uses poetry to educate people about their rights. Collective member Evanilson Alves explains how', 'Poetry changed my life and I chose the pen as a way of sustaining it.\xa0Growing up, I didn’t have an outlet, but when I went to school, I started expressing how I felt through poetry. I am 29 now. You could say I’ve been a professional poet for eight years.', 'People think my neighbourhood is a place of homicide and trafficking, but poetry is a way to contradict its public image. I’ve lived that reality. I’ve been robbed, I’ve seen young people harassed and my friends have got caught up in trafficking. It’s a fast life; one where you end up dead or in prison.', 'I chose to live a longer life. I took internships that paid me 250 Reals (£49) per month. My friends asked why I was working for so little, but I knew this path would guarantee a future for me.', 'Art and poetry are my saviours. I am proving I can be a poetry teacher and make a living from it. Trafficking doesn’t impede the fact that we still build communities, that cultural groups are still prevalent in my community.', 'In May 2010, in a bid to contradict the image given to my community and show the different social movements here, four crazy friends got together to form a creative space, known as Sarau da Onça.', 'It’s a space of freedom, transformation and love. It’s a space where, when we get together, we hug each other and welcome one another. We can be ourselves, write our own stories and make them real through poetry and spoken word. Open mics are a huge tool of transformation in the peripheries of Salvador and beyond. We tackle topics such as valuing women, police violence, racism, prejudice, homophobia and black feminism. We also talk about love.', 'As a collective, we’re spreading our message far and wide. People outside Salvador know about our work and we’ve become a reference point at a national level. When we started, we had no idea our work would make such an impact. We have good relationships with schools and our aim is to make people see that poetry isn’t just an ‘event’ – it’s consistent and can be practiced anywhere.', 'We tackle topics such as valuing women, police violence, racism, prejudice, homophobia and black feminism\n\t\t\t\t', 'As part of my activism work, I’ve been working in a female detention centre. Meeting these women for the first time was strange, weird and awkward, but I wanted to make life on the inside less painful. It took seven days to convince them to participate in a poetry workshop. Many of them had a low level of schooling. They weren’t in the habit of reading or writing, so it was about overcoming these obstacles and showing it’s possible to write.', 'I invited female leaders from across Salvador to come and work with these women. It was a place to exchange ideas and explore new possibilities. Despite being a hostile place, the most gratifying part of this experience was seeing how it turned into a space of reflection.', 'As the women started writing poems, they would call me over by my last name. “Alves! I wrote a new poem!” “Alves! I just wrote seven more poems!” I was like, “Girls, how are you writing seven poems in one morning? That’s crazy!”', '\n                            ‘Writing has such a transformative power. Poetry is a powerful tool for change. Now is the time to move forward,’ says Alves\n                    ', 'Although pens weren’t allowed in the detention centre, it didn’t stop them from finding other sources of ink. Nowadays you’ll find a girl reading or writing in every corner of the detention centre. Others have become classroom monitors within the prison as a way of working towards their freedom.', 'Education must be prioritised in Brazil. When people are denied education, their rights are violated. Brazil has an interest in building more prisons, when they should be spending more money on building more schools and maintaining those that exist.', None, 'The transformational materials provide an opportunity to discuss human rights through spoken word, dance and hip hop. The box was created by different human rights activists around the country. It’s simple, creative and appeals to a lot of people we work with, such as kids, teenagers and other young people.', '\n                            ‘Trafficking doesn’t impede the fact that we still build communities, that cultural groups are still prevalent in my community,’ says Alves\n                    ', 'Our collective is going from strength to strength. We’ve released several books so far. Each launch has been an adventure. During one of them, we encountered so many problems, but when the event kicked off, people bought 20, 50, 70 books at a time. It was so unexpected.\xa0We’ve launched another book through my collective, called Poetry Creates Wings. Within four months of its release, we were invited to present it at one of the biggest book exhibitions in the world.', None, 'Images: Shona Hamilton/Amnesty International', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/arts/through-poetry-i-show-there-is-more-to-my-city-than-murder-and-trafficking/
Project aims to preserve dying languages through poetry - Positive News - Positive News,"['The National Poetry Library is collecting poems written in endangered languages to help preserve them for future generations', None, 'Launched on National Poetry Day, 28 September, organisers are appealing to the international public to submit poems that could be lost to future generations.', 'UNESCO estimates that of the 7,000 languages spoken in the world today, more than half are in danger of disappearing.', '\nSubmitting poems in endangered languages will help preserve poetic traditions for generations to come', 'The new appeal aims to collect poems in thousands of different languages, from Assyrian to Irish Gaelic. Those working on the project, which is being run with researchers from SOAS University, hope to add at least one poem from every language to the library’s archives.', 'In a tweet on the launch day, those at the National Poetry Library said: “By the end of the century, half the world’s current languages will be lost (UNESCO). Submit a poem in an endangered language and be part of preserving poetic traditions for generations to come.”', 'As well as taking public submissions of existing poems, the library has commissioned four poets to compose new poems in under threat languages. Joy Harjo will write in Native American Mvskoke (Creek) Nation; Nineb Lamassu in Iraq’s unofficial Assyrian language; and Ugandan poet Nick Makoha in his native Luganda.', 'The National Poetry Library is based at London’s Southbank Centre and is described as ‘the most comprehensive collection of poetry in Britain’.', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/project-aims-preserve-dying-languages-poetry/
New issue of Positive News features projects giving young people of colour a voice - Positive News,"['From creative projects that are giving young people of colour a voice, to footballers with a conscience and the therapeutic benefits of farm work, the October–December issue of Positive News reports on the good things that are happening in a fast-changing world', 'From creative projects that are giving young people of colour a voice, to footballers with a conscience and the therapeutic benefits of farm work, the October–December issue of Positive News reports on the good things that are happening in a fast-changing world', 'When I was little, my favourite books were the Meg and Mog series. I loved them so much that when my little brother was born, he arrived bearing two new tomes in order to win me over. As I got older, I graduated to the works of Roald Dahl and Enid Blyton.', 'Pretty much any book I picked had characters that looked like me. Though things are changing, it is a privilege not readily afforded to black children or their parents, when hunting for reading material that contains families that look like theirs.', 'This is part of the reason why Samantha Williams, one of three cover stars for the new issue of Positive News magazine, began her venture, This is Book Love. Williams brings inclusive books into schools and community centres, so that no matter where children, their parents or grandparents hail from, they can see themselves reflected in books’ pages.', 'Alongside Williams, we spoke to artist Kay Rufai whose projects subvert the narrative of violence that all too often becomes a reality for young black men in urban areas. And we asked award-winning poet Theresa Lola how the art form is helping young people tell their own stories.', None, 'Back down to earth from sporting stardom, in our feature about the UK’s care farms, we discover how getting your hands dirty can be a valuable form of therapy. Care farms work with disadvantaged teens and adults, from people with dementia to those struggling with addiction and other mental health disorders.', 'The world remains a bewildering place – we hope that this new issue reminds you of how much positive change continues\n\t\t\t\t', 'And for something a little different, there is our fascinating interview with Patricia Wiltshire. She uses her encyclopaedic knowledge of plants, plus an eagle eye for microscopic detail, to solve crimes. In an impressive and unique career, she has helped bring about justice in some of the UK’s highest-profile criminal cases, with a helping hand from the natural world.', None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/new-issue-of-positive-news-out-now/
"What went right: Lego’s plastic pledge, peak oil and more positive news - Positive News","['Children inspired Lego to axe plastic packaging, BP predicted we had reached peak oil and green hydrogen was given a boost, plus other positive news', 'Children inspired Lego to axe plastic packaging, BP predicted we had reached peak oil and green hydrogen was given a boost, plus other positive news', None, 'A slew of letters from children concerned about plastic pollution has prompted Lego to pledge to switch to cardboard packaging for its products from 2021.', 'As well as ditching single-use plastic packaging, the brand has committed to finding an alternative material for its iconic building blocks, which are made out of plastic.', None, 'Image: Nathan Duck', None, None, 'BP laid out three likely scenarios for the future of oil, two of which suggested demand peaked last year. A third, which assumed action to prevent climate change would not accelerate, said demand would decline from 2035.', 'The report paints a very different picture from the one BP sketched out last year, which dismayed climate campaigners by predicting oil consumption would continue to grow over the next decade.', 'Image: Zbynek Burival', None, None, None, 'Project Seagrass aims to plant 1 million seagrass seeds off the coast of Wales to help tackle the climate crisis and provide habitats for species such as seahorses.', 'Image: WWF UK', None, 'It is a zero-emissions fuel described as the ‘holy grail’ of energy, but hydrogen has yet to take off in a meaningful way in the UK. That could be about to change with the launch of Green Hydrogen for Scotland, an energy consortium that aims to exploit the climate-friendly gas.', 'Led by Scottish Power Renewables, the consortium has pledged to build a series of facilities that will use renewable energy to extract hydrogen from water – a process known as electrolysis. The project’s first goal is to use the gas to decarbonise Glasgow’s transport system.', '“Our revolutionary approach – which really will be a gamechanger – fully supports the large scale transformation needed to replace heavy diesel vehicles with cleaner, greener alternatives,” said Lindsay McQuade, CEO of Scottish Power Renewables.', 'Image: Marko Blazevic', None, 'Efforts to reduce air pollution in China appear to be working, according to a new study, which found annual deaths from particulate matter in the country had fallen to below 1990 levels.', 'The study, published by The Lancet, found that between 2013 and 2017 particle pollution in 74 key Chinese cities had reduced by an average of 33 per cent following extensive efforts to control emissions.', None, 'Image: Li Yang', None, 'A charity which specialises in helping people learn to forgive has seen a surge in demand for its downloadable materials since the beginning of lockdown.', None, None, 'Image: Morning Brew', None, 'This year’s shortlist for the prestigious Booker prize is the most diverse yet and has been hailed by a former winner as “groundbreaking”.', 'The six authors shortlisted for the 2020 Booker Prize for Fiction are Diane Cook, Tsitsi Dangarembga, Avni Doshi, Maaza Mengiste, Douglas Stuart and Brandon Taylor.', None, 'Main iMain image: Nathan Duckmage: Daniel Cheung', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/positive-news-stories-from-week-38-of-2020/
"'I'm a gay, biracial, working class woman – a whole bunch of otherness' - Positive News - Positive News","['A military veteran turned organiser, Democrat Kerri Evelyn Harris campaigned to be the first woman, the first African American, and the first openly gay person to represent Delaware in the US Senate ', 'A military veteran turned organiser, Democrat Kerri Evelyn Harris campaigned to be the first woman, the first African American, and the first openly gay person to represent Delaware in the US Senate ', 'I don’t look like the average Senate candidate. I’m a former auto-body mechanic, I’ve mowed lawns to make ends meet, and the way I dress makes my sexuality pretty clear.', 'When we started looking for a Senate candidate to put forward this year, I was looking for someone closer to the traditional image of a senator, but I realise now that was a mistake. We need more diversity in gender, sexuality, race, and life experience – because time and again, the lack of that diversity has led to legislation that ignores the needs of our communities.', 'I served in the military under Don’t Ask, Don’t Tell, [the official US policy on military service by gay, bisexual and lesbian people, which ended in 2011] and was told to hide who I was. Once I left, I decided I’d live as who I am, and make no concessions. I’m a gay, biracial, working class woman, so I often joke that I’m a whole bunch of otherness. But all that otherness is a place of empowerment for people who haven’t seen themselves as being able to run for office.', 'One of my proudest moments is when I’m canvassing and sign someone up to vote for the first time in their lives. Because I’m running, they’re finally seeing that they can make a difference in their community.', 'I don’t look like the average Senate candidate. I’m a former auto-body mechanic, and the way I dress makes my sexuality pretty clear\n\t\t\t\t', 'They called 1992 the Year of the Woman because we tripled the number of women in the Senate – but today, the total number of female lawmakers is still minuscule. This will be the year that changes. We’re realising our strength and our power, and that we need to step up and save our nation for our children. There’s an adage: ‘Don’t mess with the momma bear.’ That’s what’s going on right now: we’re seeing the world we wanted to give our children being stripped away, and we’re taking action to stop that.', None, 'At least 530 women are running in House and Senate races in the US midterm elections in November, smashing the previous record of 334. Partly driven by the #MeToo movement, their efforts could determine both control of Congress, and the fate of Donald Trump’s presidency. In our #TheCandidates series, we meet some of them', 'Update: In September, Harris lost her primary. Days later, she hit the streets of New York City to campaign with Alexandria Ocasio Cortez and other progressive Democrat candidates', 'Images: Corey Torpie', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/world/im-a-gay-biracial-working-class-woman-a-whole-bunch-of-otherness/
How solar microgrids are empowering women in Yemen - Positive News,"['In rural Yemen, many people have no access to power or are reliant on polluting diesel generators. A project is working to change that, while empowering women ', 'In rural Yemen, many people have no access to power or are reliant on polluting diesel generators. A project is working to change that, while empowering women ', 'In Yemen, opportunities for women to earn an independent living are few. One group of women have found ongoing employment by building a solar microgrid providing energy for their rural community.', 'The 10 women, who live in the Abs district in the north of the country close to the border with Saudi Arabia, set up the 26.8kW-capacity microgrid in January 2019. Now, it is providing the women with a sustainable income and allowing them to develop professional skills.', '“At first, they made fun of us, that we want to do men’s work. But now, the community is respecting us as we are business owners,” said Iman Ghaleb, one of the microgrid owners. “This project has built the trust and broken the red line in dealing with men. We are now contributing to the family monthly budget to cover food and other life requirements.”', None, None, 'Abs is one of three rural communities where women and young people have been trained to set up and manage solar microgrids to bring electricity to the area. Two similar microgrids have been set up in the Bani Qais district and the Lahj district. The microgrids are believed to be the first privately run energy sources in the country.', None, 'This project has built the trust and broken the red line in dealing with men', 'More than half of Yemen’s rural population does not have access to energy. Before the grids, the community in Abs was reliant on diesel generators. According to Arvind Kumar, Yemen project manager at UNDP, 10,000 people now have access to clean power and electricity bills have been cut by 65 per cent. The microgrid model is “the way forward” for energy in rural areas of Yemen, he added.', None, 'Main image: Ashden', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/environment/sustainable-development/the-women-run-solar-grids-powering-homes-in-yemen/
